Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search
R_RT0805BRB0719R1L,R,19.1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 19.1 Ω 0.1% 0805 150V,Yageo,RT0805BRB0719R1L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0719R1L
R_RT0805BRB0719R6L,R,19.6 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 19.6 Ω 0.1% 0805 150V,Yageo,RT0805BRB0719R6L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0719R6L
R_RT0805BRB0720RL,R,20 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 20 Ω 0.1% 0805 150V,Yageo,RT0805BRB0720RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0720RL
R_RT0805BRB0720R5L,R,20.5 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 20.5 Ω 0.1% 0805 150V,Yageo,RT0805BRB0720R5L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0720R5L
R_RT0805BRB0721RL,R,21 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 21 Ω 0.1% 0805 150V,Yageo,RT0805BRB0721RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0721RL
R_RT0805BRB0721R5L,R,21.5 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 21.5 Ω 0.1% 0805 150V,Yageo,RT0805BRB0721R5L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0721R5L
R_RT0805BRB0722RL,R,22 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 22 Ω 0.1% 0805 150V,Yageo,RT0805BRB0722RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0722RL
R_RT0805BRB0722R1L,R,22.1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 22.1 Ω 0.1% 0805 150V,Yageo,RT0805BRB0722R1L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0722R1L
R_RT0805BRB0722R6L,R,22.6 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 22.6 Ω 0.1% 0805 150V,Yageo,RT0805BRB0722R6L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0722R6L
R_RT0805BRB0723R2L,R,23.2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 23.2 Ω 0.1% 0805 150V,Yageo,RT0805BRB0723R2L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0723R2L
R_RT0805BRB0723R7L,R,23.7 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 23.7 Ω 0.1% 0805 150V,Yageo,RT0805BRB0723R7L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0723R7L
R_RT0805BRB0724RL,R,24 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 24 Ω 0.1% 0805 150V,Yageo,RT0805BRB0724RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0724RL
R_RT0805BRB0724R3L,R,24.3 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 24.3 Ω 0.1% 0805 150V,Yageo,RT0805BRB0724R3L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0724R3L
R_RT0805BRB0724R9L,R,24.9 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 24.9 Ω 0.1% 0805 150V,Yageo,RT0805BRB0724R9L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0724R9L
R_RT0805BRB0725R5L,R,25.5 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 25.5 Ω 0.1% 0805 150V,Yageo,RT0805BRB0725R5L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0725R5L
R_RT0805BRB0726R1L,R,26.1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 26.1 Ω 0.1% 0805 150V,Yageo,RT0805BRB0726R1L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0726R1L
R_RT0805BRB0726R7L,R,26.7 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 26.7 Ω 0.1% 0805 150V,Yageo,RT0805BRB0726R7L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0726R7L
R_RT0805BRB0727RL,R,27 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 27 Ω 0.1% 0805 150V,Yageo,RT0805BRB0727RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0727RL
R_RT0805BRB0727R4L,R,27.4 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 27.4 Ω 0.1% 0805 150V,Yageo,RT0805BRB0727R4L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0727R4L
R_RT0805BRB0728RL,R,28 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 28 Ω 0.1% 0805 150V,Yageo,RT0805BRB0728RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0728RL
R_RT0805BRB0728R7L,R,28.7 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 28.7 Ω 0.1% 0805 150V,Yageo,RT0805BRB0728R7L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0728R7L
R_RT0805BRB0729R4L,R,29.4 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 29.4 Ω 0.1% 0805 150V,Yageo,RT0805BRB0729R4L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0729R4L
R_RT0805BRB0730RL,R,30 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 30 Ω 0.1% 0805 150V,Yageo,RT0805BRB0730RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0730RL
R_RT0805BRB0730R1L,R,30.1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 30.1 Ω 0.1% 0805 150V,Yageo,RT0805BRB0730R1L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0730R1L
R_RT0805BRB0730R9L,R,30.9 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 30.9 Ω 0.1% 0805 150V,Yageo,RT0805BRB0730R9L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0730R9L
R_RT0805BRB0731R6L,R,31.6 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 31.6 Ω 0.1% 0805 150V,Yageo,RT0805BRB0731R6L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0731R6L
R_RT0805BRB0732R4L,R,32.4 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 32.4 Ω 0.1% 0805 150V,Yageo,RT0805BRB0732R4L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0732R4L
R_RT0805BRB0733RL,R,33 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 33 Ω 0.1% 0805 150V,Yageo,RT0805BRB0733RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0733RL
R_RT0805BRB0733R2L,R,33.2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 33.2 Ω 0.1% 0805 150V,Yageo,RT0805BRB0733R2L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0733R2L
R_RT0805BRB0734RL,R,34 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 34 Ω 0.1% 0805 150V,Yageo,RT0805BRB0734RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0734RL
R_RT0805BRB0734R8L,R,34.8 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 34.8 Ω 0.1% 0805 150V,Yageo,RT0805BRB0734R8L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0734R8L
R_RT0805BRB0735R7L,R,35.7 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 35.7 Ω 0.1% 0805 150V,Yageo,RT0805BRB0735R7L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0735R7L
R_RT0805BRB0736RL,R,36 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 36 Ω 0.1% 0805 150V,Yageo,RT0805BRB0736RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0736RL
R_RT0805BRB0736R5L,R,36.5 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 36.5 Ω 0.1% 0805 150V,Yageo,RT0805BRB0736R5L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0736R5L
R_RT0805BRB0737R4L,R,37.4 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 37.4 Ω 0.1% 0805 150V,Yageo,RT0805BRB0737R4L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0737R4L
R_RT0805BRB0738R3L,R,38.3 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 38.3 Ω 0.1% 0805 150V,Yageo,RT0805BRB0738R3L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0738R3L
R_RT0805BRB0739RL,R,39 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 39 Ω 0.1% 0805 150V,Yageo,RT0805BRB0739RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0739RL
R_RT0805BRB0739R2L,R,39.2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 39.2 Ω 0.1% 0805 150V,Yageo,RT0805BRB0739R2L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0739R2L
R_RT0805BRB0740R2L,R,40.2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 40.2 Ω 0.1% 0805 150V,Yageo,RT0805BRB0740R2L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0740R2L
R_RT0805BRB0741R2L,R,41.2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 41.2 Ω 0.1% 0805 150V,Yageo,RT0805BRB0741R2L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0741R2L
R_RT0805BRB0742R2L,R,42.2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 42.2 Ω 0.1% 0805 150V,Yageo,RT0805BRB0742R2L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0742R2L
R_RT0805BRB0743RL,R,43 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 43 Ω 0.1% 0805 150V,Yageo,RT0805BRB0743RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0743RL
R_RT0805BRB0743R2L,R,43.2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 43.2 Ω 0.1% 0805 150V,Yageo,RT0805BRB0743R2L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0743R2L
R_RT0805BRB0744R2L,R,44.2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 44.2 Ω 0.1% 0805 150V,Yageo,RT0805BRB0744R2L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0744R2L
R_RT0805BRB0745R3L,R,45.3 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 45.3 Ω 0.1% 0805 150V,Yageo,RT0805BRB0745R3L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0745R3L
R_RT0805BRB0746R4L,R,46.4 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 46.4 Ω 0.1% 0805 150V,Yageo,RT0805BRB0746R4L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0746R4L
R_RT0805BRB0747RL,R,47 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 47 Ω 0.1% 0805 150V,Yageo,RT0805BRB0747RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0747RL
R_RT0805BRB0747R5L,R,47.5 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 47.5 Ω 0.1% 0805 150V,Yageo,RT0805BRB0747R5L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0747R5L
R_RT0805BRB0748R7L,R,48.7 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 48.7 Ω 0.1% 0805 150V,Yageo,RT0805BRB0748R7L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0748R7L
R_RT0805BRB0749R9L,R,49.9 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 49.9 Ω 0.1% 0805 150V,Yageo,RT0805BRB0749R9L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0749R9L
R_RT0805BRB0751RL,R,51 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 51 Ω 0.1% 0805 150V,Yageo,RT0805BRB0751RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0751RL
R_RT0805BRB0751R1L,R,51.1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 51.1 Ω 0.1% 0805 150V,Yageo,RT0805BRB0751R1L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0751R1L
R_RT0805BRB0752R3L,R,52.3 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 52.3 Ω 0.1% 0805 150V,Yageo,RT0805BRB0752R3L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0752R3L
R_RT0805BRB0753R6L,R,53.6 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 53.6 Ω 0.1% 0805 150V,Yageo,RT0805BRB0753R6L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0753R6L
R_RT0805BRB0754R9L,R,54.9 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 54.9 Ω 0.1% 0805 150V,Yageo,RT0805BRB0754R9L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0754R9L
R_RT0805BRB0756RL,R,56 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 56 Ω 0.1% 0805 150V,Yageo,RT0805BRB0756RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0756RL
R_RT0805BRB0756R2L,R,56.2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 56.2 Ω 0.1% 0805 150V,Yageo,RT0805BRB0756R2L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0756R2L
R_RT0805BRB0757R6L,R,57.6 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 57.6 Ω 0.1% 0805 150V,Yageo,RT0805BRB0757R6L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0757R6L
R_RT0805BRB0759RL,R,59 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 59 Ω 0.1% 0805 150V,Yageo,RT0805BRB0759RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0759RL
R_RT0805BRB0760R4L,R,60.4 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 60.4 Ω 0.1% 0805 150V,Yageo,RT0805BRB0760R4L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0760R4L
R_RT0805BRB0761R9L,R,61.9 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 61.9 Ω 0.1% 0805 150V,Yageo,RT0805BRB0761R9L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0761R9L
R_RT0805BRB0762RL,R,62 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 62 Ω 0.1% 0805 150V,Yageo,RT0805BRB0762RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0762RL
R_RT0805BRB0763R4L,R,63.4 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 63.4 Ω 0.1% 0805 150V,Yageo,RT0805BRB0763R4L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0763R4L
R_RT0805BRB0764R9L,R,64.9 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 64.9 Ω 0.1% 0805 150V,Yageo,RT0805BRB0764R9L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0764R9L
R_RT0805BRB0766R5L,R,66.5 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 66.5 Ω 0.1% 0805 150V,Yageo,RT0805BRB0766R5L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0766R5L
R_RT0805BRB0768RL,R,68 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 68 Ω 0.1% 0805 150V,Yageo,RT0805BRB0768RL,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0768RL
R_RT0805BRB0768R1L,R,68.1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 68.1 Ω 0.1% 0805 150V,Yageo,RT0805BRB0768R1L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0768R1L
R_RT0805BRB0769R8L,R,69.8 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 69.8 Ω 0.1% 0805 150V,Yageo,RT0805BRB0769R8L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0769R8L
R_RT0805BRB0771R5L,R,71.5 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 71.5 Ω 0.1% 0805 150V,Yageo,RT0805BRB0771R5L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0771R5L
R_RT0805BRB0773R2L,R,73.2 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RT_1-to-0.01_RoHS_L_15.pdf,RES SMD 73.2 Ω 0.1% 0805 150V,Yageo,RT0805BRB0773R2L,0.1%,150V,0805,2012,RT0805BRB07,https://www.trustedparts.com/en/search/RT0805BRB0773R2L
